ID,VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
432,DPM_IMS_PFS_TPD,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
433,DPM_IMS_PFS_TPD,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
434,DPM_IMS_PFS_TPD,EBA_TPD,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
435,DPM_IMS_PFS_TPD,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
436,DPM_IMS_PFS_TPD,DFLT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
437,DPM_IMS_PFS_TPD,IMPRMNT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
438,DPM_MCE_APL_RPR,EBA_MCE,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
439,DPM_MCE_APL_RPR,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
440,DPM_MCE_APL_RPR,EBA_RPR,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
441,DPM_MCE_APL_RPR,ACCNTNG_CLSSFCTN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
442,DPM_BAS_CPS_MCY_APL,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
443,DPM_MCE_APL_RPR,MSRMNT_MTHD,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
444,DPM_BAS_MCY_APL_RPR,EBA_MCY,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
445,DPM_BAS_MCY_APL_RPR,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
446,DPM_BAS_MCY_APL_RPR,EBA_BAS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
447,DPM_BAS_MCY_APL_RPR,EBA_RPR,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
448,DPM_BAS_MCY_APL_RPR,INSTRMNT_TYP_PRDCT,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
469,DPM_CPS_CPZ_MCB_MCY_PUR,RPYMNT_RGHTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
470,DPM_CPS_CPZ_MCB_MCY_PUR,INSTTTNL_SCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
471,DPM_CPS_CPZ_MCB_MCY_PUR,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
472,DPM_CPS_CPZ_MCB_MCY_PUR,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
473,DPM_CPS_CPZ_MCB_MCY_PUR,MN_DBTR_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
474,DPM_CPS_CPZ_MCB_MCY_PUR,ENTRPRS_SZ,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
475,DPM_CPS_CPZ_MCB_MCY_PUR,PRPS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
476,DPM_CPS_MCB_MCU_MCY,EBA_MCY,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
477,DPM_CPS_MCB_MCU_MCY,EBA_MCB,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
478,DPM_CPS_MCB_MCU_MCY,EBA_MCU,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
479,DPM_CPS_MCB_MCU_MCY,EBA_CPS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
480,DPM_CPS_MCB_MCU_MCY,INSTTTNL_SCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
481,DPM_CPS_MCB_MCU_MCY,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
482,DPM_CPS_MCB_MCU_MCY,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
483,DPM_CPS_MCB_MCU_MCY,MN_DBTR_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
484,DPM_CPS_MCB_MCU_MCY,INSTRMNT_TYP_PRDCT,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
485,DPM_CPS_MCB_MCU_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
486,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_BAS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
487,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCY,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
488,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCP,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
489,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
490,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_CPS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
491,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_CPZ,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
492,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCG,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
493,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_PUR,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
494,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,EBA_MCB,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
495,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,TYP_ACCNTNG_ITM,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
496,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,ACCNTNG_CLSSFCTN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
497,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,HLD_SL_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
498,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,INSTRMNT_TYP_PRDCT,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
499,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
500,DPM_BAS_MCY_APL_RPR,NGTBL_SCRTY_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
501,DPM_BAS_MCY_APL_RPR,ACCNTNG_CLSSFCTN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
502,DPM_BAS_MCY_APL_RPR,TYP_ACCNTNG_ITM,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
503,DPM_BAS_MCY_APL_RPR,MSRMNT_MTHD,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
527,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,RPYMNT_RGHTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
